gene,pcc,n_units,pcc_A1,pcc_A2,pcc_A3,pcc_A4,pcc_A5,pcc_A6,pcc_B1,pcc_B2,pcc_B3,pcc_B4,pcc_B5,pcc_B6,pcc_C1,pcc_C2,pcc_C3,pcc_C4,pcc_C5,pcc_C6,pcc_D1,pcc_D2,pcc_D3,pcc_D4,pcc_D5,pcc_D6,pcc_E1,pcc_E2,pcc_E3,pcc_F1,pcc_F2,pcc_F3,pcc_G1,pcc_G2,pcc_G3,pcc_H1,pcc_H2,pcc_H3
NDC80,0.025430991613705243,35,-0.17163121700286865,0.10632484406232834,-0.036985911428928375,-0.08404513448476791,0.0657142624258995,-0.002700942102819681,0.10118276625871658,0.07021046429872513,0.16831721365451813,0.1305345892906189,-0.08915216475725174,0.13241656124591827,0.0670035108923912,-0.037606753408908844,0.02568734809756279,0.0073487358167767525,-0.04233357310295105,0.06970446556806564,0.012381457723677158,0.07514526695013046,-0.06621219962835312,0.05441645160317421,0.01683611050248146,-0.007070248946547508,0.005955882836133242,0.009390565566718578,0.012187344022095203,0.0028425867203623056,0.039519671350717545,-0.03467279300093651,0.07788196206092834,-0.02006222866475582,0.07225772738456726,,0.0812295451760292,0.07806853950023651
NDRG1,0.1667859490391695,36,0.07217931002378464,-0.008504350669682026,0.039635371416807175,0.0017199586145579815,-0.02683224342763424,0.023678995668888092,0.35679662227630615,0.32845860719680786,0.20080222189426422,0.20789164304733276,0.2888730764389038,0.20515750348567963,0.12024499475955963,0.08921336382627487,0.05739154666662216,0.13625690340995789,0.09671749919652939,0.1717597097158432,0.37828871607780457,0.33222442865371704,0.3530750274658203,0.3168915808200836,0.41568949818611145,0.29801270365715027,0.03747095912694931,-0.0290092583745718,-0.03013673797249794,0.005940193776041269,0.035210493952035904,0.01787422224879265,0.29820874333381653,0.3318233788013458,0.3068999946117401,0.20184637606143951,0.20056958496570587,0.17197352647781372
NDUFA1,0.1589495657568073,36,-0.04374678432941437,0.039582595229148865,0.15106596052646637,0.05746578797698021,-0.002493418985977769,0.07502338290214539,0.11341727524995804,0.3664650022983551,0.30742713809013367,0.39194315671920776,0.20034706592559814,0.38588598370552063,0.19346030056476593,0.29138702154159546,0.2760264277458191,0.15659695863723755,0.1528727263212204,0.10171689093112946,0.1584087610244751,0.2963746190071106,0.3163990080356598,0.35440173745155334,0.2942642569541931,0.1331939995288849,0.02350669912993908,0.016769452020525932,0.0011610575020313263,-0.03912793844938278,-0.016510073095560074,-0.11857841163873672,0.19593247771263123,0.20373627543449402,0.22036632895469666,0.16414298117160797,0.1566939651966095,0.1466057002544403
NDUFA12,0.1487671924664432,36,0.02724127098917961,0.16898518800735474,0.03231392055749893,0.09922979772090912,0.13322262465953827,0.09616675972938538,0.2170679271221161,0.28083929419517517,0.15977923572063446,0.3397575318813324,0.20504885911941528,0.2835526466369629,0.3091135323047638,0.24446707963943481,0.16258804500102997,0.2051117867231369,0.20402468740940094,0.10148219019174576,0.24808937311172485,0.11133555322885513,0.2825002372264862,0.24855780601501465,0.16136127710342407,0.23673021793365479,-0.0023069658782333136,0.04143271595239639,0.02689097821712494,0.013602829538285732,0.02295648865401745,-0.016281289979815483,0.17293664813041687,0.09270374476909637,0.08663024008274078,0.12788382172584534,0.16395869851112366,0.06664417684078217
NDUFB2,0.1837456365497524,36,0.15783724188804626,0.0891389548778534,0.11081669479608536,-0.041675712913274765,0.12562774121761322,0.18507318198680878,0.109206423163414,0.22215501964092255,0.27151963114738464,0.3715837597846985,0.1998983472585678,0.25112855434417725,0.34236371517181396,0.31714513897895813,0.20680901408195496,0.22949646413326263,0.2618781626224518,0.2616204619407654,0.16187967360019684,0.27268412709236145,0.24351866543293,0.3921092748641968,0.3020073175430298,0.2985694408416748,-0.056687116622924805,0.04356740415096283,0.07552720606327057,-0.0038512235041707754,0.04563380777835846,-0.001234708703123033,0.2118855118751526,0.1449260711669922,0.24371476471424103,0.20289720594882965,0.2593216896057129,0.10675100982189178
NDUFB3,0.16416326647676113,36,0.05794209614396095,0.1194380521774292,0.12470097839832306,0.09044113010168076,0.12161324173212051,0.059225402772426605,0.35670003294944763,0.4057028293609619,0.4637710750102997,0.4380820691585541,0.34111180901527405,0.37905606627464294,0.2783709168434143,0.15005014836788177,0.08097659051418304,0.17184755206108093,0.14026027917861938,0.15993677079677582,0.2170337587594986,0.2574050724506378,0.20289966464042664,0.21316644549369812,0.11838112026453018,0.10205299407243729,-0.025742188096046448,0.08016472309827805,-0.068534716963768,0.017667125910520554,-0.004473967012017965,-0.07078608870506287,0.2392735779285431,0.17534038424491882,0.22191131114959717,0.05500657111406326,0.13840803503990173,0.10147672891616821
NDUFB9,0.035265926161729216,36,-0.015100342221558094,-0.06996326893568039,-0.013391227461397648,-0.028621163219213486,-0.10570289194583893,-0.05901677533984184,-0.13458062708377838,-0.1550302803516388,-0.09301396459341049,-0.29647430777549744,-0.1462191641330719,-0.06339605152606964,0.32770684361457825,0.1767030954360962,0.05552066117525101,0.06325139850378036,0.04910311847925186,0.09685150533914566,0.11212197691202164,0.35329192876815796,0.1203087642788887,0.1740541160106659,0.09770239144563675,0.11033594608306885,-0.048978228121995926,-0.06385619938373566,-0.012933487072587013,-0.025250433012843132,-0.015928102657198906,-0.0018630141858011484,0.21736599504947662,0.15482227504253387,0.1986522525548935,0.1372585892677307,0.11807012557983398,0.05577188730239868
NDUFC1,0.16633043536502454,36,0.09215524792671204,0.20097562670707703,0.09365352243185043,0.14437776803970337,0.1984623670578003,0.14307773113250732,0.16246235370635986,0.21249355375766754,0.3230288624763489,0.3434411883354187,0.32259151339530945,0.2702970504760742,0.15629258751869202,0.1346612572669983,0.0715286061167717,0.22732222080230713,0.12873302400112152,0.2933575510978699,0.2557857930660248,0.19702452421188354,0.24501177668571472,0.2993392050266266,0.28537315130233765,0.2442771941423416,-0.09496869891881943,0.02476554922759533,-0.0381987988948822,-0.016024231910705566,0.06322349607944489,0.04310573637485504,0.2384391725063324,0.1975134164094925,0.17500510811805725,0.11355199664831161,0.12816283106803894,0.10759641975164413
NDUFS1,0.16534711813761127,36,0.11786022037267685,0.23555488884449005,0.19369828701019287,0.11980874091386795,0.17689989507198334,0.1440654993057251,0.21900010108947754,0.30924996733665466,0.30473464727401733,0.34050968289375305,0.2911125421524048,0.34409427642822266,0.2540101408958435,0.11402152478694916,0.1872762143611908,0.10456782579421997,0.2532244324684143,0.05242776870727539,0.2553184926509857,0.19313102960586548,0.22226203978061676,0.17115259170532227,0.06887727975845337,0.05868980288505554,0.03881007060408592,0.006397159770131111,-0.013503571972250938,0.0871901586651802,0.07738619297742844,0.058629896491765976,0.2879217863082886,0.20385931432247162,0.16046491265296936,0.03460590913891792,0.1309354156255722,0.14825111627578735
NDUFV3,0.05192719275752703,36,0.06088778004050255,0.0707244798541069,0.04340410977602005,0.027067232877016068,-0.07134704291820526,0.013244975358247757,0.11864795535802841,0.021959327161312103,0.03676130995154381,0.05458910018205643,0.08761486411094666,-0.014155499637126923,0.16830773651599884,0.08742202073335648,0.12441164255142212,0.1334637701511383,0.037271689623594284,-0.02056696265935898,0.05460185185074806,0.13165627419948578,0.05137509107589722,0.1559680551290512,0.060787055641412735,0.07535763829946518,-0.029535742476582527,-0.025247348472476006,-0.01897411420941353,-0.059183865785598755,-0.034591589123010635,-0.026724863797426224,0.09465605765581131,0.1374194473028183,0.15413276851177216,0.05914194509387016,0.03881042078137398,0.0700213685631752
NEBL,0.03770912851258698,36,0.08228234201669693,0.015935232862830162,0.10642214119434357,0.061050210148096085,0.07976382970809937,0.06204138323664665,-0.1986714005470276,0.08016099780797958,-0.138917937874794,-0.0895264521241188,-0.19442817568778992,-0.006485699210315943,0.16846810281276703,0.05695727840065956,-0.027241824194788933,0.09394460916519165,0.029577121138572693,0.09428947418928146,0.138962522149086,-0.04539504274725914,0.09934080392122269,0.2164755016565323,0.12505313754081726,0.017073340713977814,0.030904866755008698,0.007893756031990051,0.021951662376523018,-0.024109214544296265,0.027473527938127518,-0.02520037069916725,0.13980677723884583,0.032720647752285004,-0.00587836280465126,0.11036308854818344,0.12260185182094574,0.09186889976263046
NEK7,0.09090145061943783,36,0.04888726398348808,-0.009300156496465206,-0.04611745849251747,0.045423414558172226,0.07509544491767883,-0.03675508871674538,0.13255071640014648,0.21269983053207397,0.2820044159889221,0.280885249376297,0.25233203172683716,0.25166136026382446,0.22772085666656494,0.15151913464069366,0.039229389280080795,0.01927013508975506,0.16806329786777496,0.25286608934402466,0.06932529807090759,0.068873830139637,0.21594002842903137,0.021793799474835396,0.09473209083080292,0.08562921732664108,-0.07011983543634415,-0.08857816457748413,-0.03962148725986481,0.07207470387220383,0.05191926658153534,0.045818425714969635,0.06783799082040787,0.10312407463788986,0.11694054305553436,0.00180493772495538,0.0679316595196724,0.03898991644382477
NELFE,0.03138443111028108,36,-0.0428042858839035,-0.05513962730765343,-0.006536323577165604,-0.11295964568853378,-0.01788138598203659,0.0552755668759346,-0.0070436690002679825,0.025165915489196777,0.007848522625863552,0.09718670696020126,0.0488569550216198,0.12155477702617645,0.13897083699703217,0.11190686374902725,0.05829951539635658,0.057703033089637756,0.1155160591006279,0.03271782770752907,0.08731509745121002,0.09624515473842621,0.09064748883247375,0.1041913628578186,0.02896691858768463,-0.034656547009944916,-0.039461344480514526,-0.00721496157348156,-0.07157637178897858,-0.06391897797584534,-0.04753803834319115,-0.06999354809522629,0.06936044991016388,0.05903429910540581,0.09549876302480698,0.049636222422122955,0.0861421450972557,0.06852376461029053
NFATC4,0.012071610412224092,36,-0.0034942892380058765,-0.009601620025932789,-0.0011428339639678597,-0.05246831104159355,0.02240603230893612,0.05211561918258667,-0.03451571241021156,-0.08263731747865677,-0.0320432148873806,0.1156872883439064,0.07091756910085678,0.07301048934459686,0.1354861557483673,-0.10311194509267807,-0.011668086983263493,0.00838822778314352,-0.20316146314144135,0.035852596163749695,0.006650739815086126,-0.024320153519511223,0.02972773276269436,0.10468535870313644,-0.01578516699373722,0.11730243265628815,-0.10378991067409515,0.024699699133634567,0.10361064225435257,-0.04840778559446335,-0.020330760627985,-0.03656227886676788,0.0940941721200943,-0.023469964042305946,-0.03992913290858269,0.09474404901266098,0.11656153202056885,0.075077585875988
NFIC,-0.05531632498928553,36,0.02178903855383396,0.08670750260353088,0.0447055958211422,0.020869862288236618,0.015457099303603172,0.033875472843647,-0.19792847335338593,-0.17905987799167633,-0.290294885635376,-0.17505677044391632,-0.17986758053302765,-0.2734304964542389,0.09353997558355331,-0.1870238482952118,-0.02434915490448475,0.05972442775964737,0.0018351400503888726,-0.1655631959438324,0.06218167766928673,0.0917644053697586,-0.03059106506407261,-0.010934651829302311,0.054010022431612015,0.06627927720546722,-0.08449787646532059,-0.08306194096803665,-0.0038245590403676033,0.00309379817917943,-0.0006355959922075272,-0.05159108340740204,-0.1375921368598938,-0.21265530586242676,-0.07879376411437988,-0.08937878906726837,-0.07367251068353653,-0.11741743236780167
NINJ1,0.11308874185973157,36,0.013343083672225475,0.0063234432600438595,-0.05504309758543968,-0.18118131160736084,-0.058258913457393646,0.1495334357023239,0.1476905643939972,0.32001978158950806,0.2325451821088791,0.3910292088985443,0.1866835355758667,0.0944921001791954,0.14502856135368347,0.1971738636493683,0.08042147010564804,0.11940440535545349,0.13211379945278168,0.13102443516254425,0.14628057181835175,0.30171120166778564,0.19947731494903564,0.22743546962738037,0.12945307791233063,0.26884758472442627,0.016973165795207024,-0.04115899279713631,-0.04212139919400215,-0.0442306213080883,-0.04457559436559677,-0.016441117972135544,0.13897933065891266,0.17597584426403046,0.19152706861495972,0.14024093747138977,0.17425815761089325,0.09621915966272354
NIT2,0.14249566340044517,36,0.012633225880563259,0.04436424374580383,0.141160786151886,-0.00020091344777029008,0.05616847425699234,0.11264748126268387,0.36820489168167114,0.43488430976867676,0.30438342690467834,0.28153371810913086,0.24785616993904114,0.31699422001838684,0.10513683408498764,0.1067139059305191,0.2352008819580078,0.09869520366191864,0.09907608479261398,0.20731331408023834,0.17814582586288452,0.23061196506023407,0.1688484102487564,0.30059459805488586,0.2078835368156433,0.12166804820299149,-0.042181313037872314,-0.012834789231419563,-0.0006460376898758113,-0.019515031948685646,-0.01556526217609644,-0.03617291897535324,0.15621791779994965,0.19188827276229858,0.21562007069587708,0.09512536227703094,0.16181747615337372,0.05557149276137352
NMRAL1,0.14025499104172923,36,0.09178999811410904,0.06138494610786438,-0.07494930922985077,0.019269771873950958,-0.06794846802949905,0.13192710280418396,0.3301181197166443,0.3355824947357178,0.2586396634578705,0.3157704174518585,0.23130089044570923,0.2347884476184845,0.23548069596290588,0.08945712447166443,0.1254759281873703,0.09932878613471985,0.15615573525428772,0.21781210601329803,0.16506904363632202,0.203732430934906,0.09274332225322723,0.277730256319046,0.17741556465625763,0.2104271650314331,-0.00040046393405646086,-0.005019995849579573,-0.02912885509431362,0.027110006660223007,0.08948098123073578,-0.008461984805762768,0.19238650798797607,0.30751052498817444,0.18032510578632355,0.08050217479467392,0.14814446866512299,0.1482289731502533
NR1H2,-0.03126689667503039,36,-0.04516158998012543,-0.023181715980172157,-0.08622526377439499,-0.07242722809314728,-0.012639215216040611,0.0383213646709919,-0.1477649211883545,-0.17446565628051758,-0.12375342100858688,-0.3460675776004791,-0.16563425958156586,-0.06991633772850037,0.011513950303196907,0.06777273863554001,0.02879982814192772,-0.1195235401391983,-0.01829945482313633,0.01591985858976841,0.07987143099308014,0.04012824967503548,0.06415416300296783,0.1351100206375122,0.007522578351199627,-0.02252081222832203,-0.012903716415166855,0.006426991429179907,-0.046512067317962646,-0.028565874323248863,0.00720647256821394,-0.025180146098136902,-0.013191243633627892,0.0016940557397902012,-0.014742177911102772,-0.037351835519075394,0.00855040829628706,-0.03257233649492264
NR4A1,0.006573910818486992,36,0.050150275230407715,0.03841591998934746,0.043335724622011185,-0.06243333965539932,-0.01812257617712021,-0.042184215039014816,-0.2696983516216278,-0.21766868233680725,-0.14048528671264648,-0.2995193302631378,-0.21995404362678528,-0.10460173338651657,0.16386215388774872,-0.05213727429509163,0.07795432955026627,-0.05890604481101036,0.02189541794359684,0.11387700587511063,0.048602353781461716,0.17157690227031708,0.04189784824848175,0.20708304643630981,0.17054392397403717,0.1800277978181839,-0.014459452591836452,-0.002950177760794759,0.04791038855910301,-0.06440401077270508,0.028333136811852455,0.02380230836570263,0.12425436079502106,0.06740748882293701,0.044503070414066315,-0.021172882989048958,0.11447471380233765,0.04545002430677414
NRP1,0.024996937899332907,36,0.03885475546121597,-0.03444761410355568,-0.09099035710096359,0.027176400646567345,0.0421530082821846,-0.008260016329586506,-0.0643167495727539,-0.0071662841364741325,0.03673659637570381,0.012225315906107426,-0.029388101771473885,-0.16325978934764862,-0.023657167330384254,0.15369798243045807,-0.04660196974873543,0.08561812341213226,0.12581424415111542,0.10736134648323059,0.024606162682175636,-0.05889134854078293,-0.03586199879646301,0.07429693639278412,0.07137606292963028,0.05406633019447327,0.008562865667045116,-0.0695091038942337,-0.057001691311597824,0.017430366948246956,0.029033903032541275,0.010910515673458576,0.15687759220600128,0.2173088639974594,0.10883396863937378,0.06767524033784866,0.10107527673244476,0.017550097778439522
NSMCE1,0.09289326479968925,36,0.047127652913331985,0.07094582915306091,0.13144326210021973,0.1047869473695755,-0.04933428019285202,0.045856356620788574,0.15299543738365173,0.16399745643138885,0.1218646988272667,0.2861875891685486,0.08330009132623672,0.1855604648590088,0.24272869527339935,0.12195698171854019,0.28026291728019714,0.14686450362205505,0.08994314819574356,0.11256200820207596,0.02524172142148018,0.03594280034303665,0.18038439750671387,0.10118019580841064,0.17872406542301178,0.09094054251909256,0.010235690511763096,-0.012758685275912285,-0.052306167781353,-0.07731063663959503,-0.04192998260259628,-0.01764122024178505,0.09757344424724579,0.09046687185764313,0.09448885172605515,0.1539543867111206,0.12512055039405823,0.022800946608185768
NTMT1,0.041412764177140265,36,-0.005785273388028145,0.07034056633710861,-0.021612204611301422,-0.02317156083881855,-0.10233128815889359,-0.0012538539012894034,0.14510129392147064,0.20641696453094482,0.01695895381271839,0.12100914865732193,0.06005798652768135,-0.0018539312295615673,0.21479766070842743,0.15503636002540588,0.023259194567799568,0.08423900604248047,0.021930687129497528,0.03273908421397209,-0.04065273702144623,0.07223093509674072,0.005153711419552565,0.11102995276451111,-0.034172866493463516,-0.006773615255951881,0.005551933776587248,0.06479617208242416,-0.008560826070606709,-0.03623759746551514,0.06528376042842865,-0.038825664669275284,0.05915958434343338,0.095628522336483,0.07566147297620773,0.04571818932890892,-0.0010793275432661176,0.06106911599636078
NUF2,0.056460650553668126,36,0.009640770964324474,0.04873286560177803,0.004070373717695475,0.10597928613424301,-0.0026716592255979776,-0.07728219777345657,0.07119268923997879,0.054132357239723206,-0.0038695456460118294,0.052413228899240494,0.14556311070919037,0.09323657304048538,0.22407780587673187,0.10591011494398117,0.00424516387283802,-0.05824729800224304,0.029357686638832092,0.1937400847673416,0.026664787903428078,0.09239806979894638,0.010682521387934685,0.13446271419525146,0.04536325857043266,0.005648244637995958,0.026360981166362762,0.010302307084202766,-0.05728175863623619,0.03650839254260063,0.05419199541211128,0.012629933655261993,0.10686592012643814,0.05950808897614479,0.12900099158287048,0.1613224297761917,0.09087195992469788,0.08686117082834244
NUP214,0.09093751944601536,36,-0.05280107632279396,0.04890618845820427,0.13415472209453583,0.005052330903708935,0.09724919497966766,-0.006486584432423115,0.16839762032032013,0.2133188396692276,0.2438184767961502,0.2619175910949707,0.2054937481880188,0.254794716835022,0.2079945057630539,0.13130685687065125,0.02014140971004963,0.10167150944471359,0.0239561814814806,0.036327868700027466,0.08878130465745926,0.15327173471450806,0.21980637311935425,0.100832998752594,0.054457709193229675,0.02269677072763443,-0.00904227327555418,-0.015497355721890926,-0.045556362718343735,-0.03410934656858444,-0.04491151496767998,0.008171960711479187,0.06904523819684982,0.07219842821359634,0.12635405361652374,0.09028814733028412,0.17007315158843994,0.15167558193206787
NUP93,0.13547219045237094,36,0.10408417880535126,0.00046019020373933017,-0.0006248782156035304,0.04185176268219948,0.031416576355695724,0.0371025986969471,0.27929478883743286,0.4202534854412079,0.36807873845100403,0.3081945776939392,0.23963379859924316,0.29592612385749817,0.19490857422351837,0.14776434004306793,0.07027027755975723,0.12755416333675385,0.20363235473632812,0.16148516535758972,0.13049976527690887,0.15215688943862915,0.1800841987133026,0.15447749197483063,0.1395236700773239,0.20513804256916046,0.028493642807006836,-0.03179657831788063,-0.03237592428922653,0.04317900910973549,0.04987012594938278,0.038469333201646805,0.12368747591972351,0.10729275643825531,0.05647772550582886,0.1624041646718979,0.19888825714588165,0.1392419934272766
NXN,0.03693350808074077,36,-0.05076909437775612,0.03150340914726257,-0.02021690271794796,-0.13712868094444275,0.020841483026742935,0.01461497787386179,-0.013234085403382778,0.05049789324402809,0.08814847469329834,0.015977375209331512,0.1240730956196785,0.12405610084533691,-0.10730111598968506,-0.030741751194000244,0.01663299649953842,0.014468537643551826,-0.027063272893428802,0.07120560854673386,0.10011625289916992,0.10146349668502808,0.16120052337646484,0.08828862756490707,0.11860105395317078,0.12373585999011993,-0.053543854504823685,-0.020753344520926476,-0.015046363696455956,0.002236049622297287,0.11551333218812943,-0.05946654453873634,0.11830393224954605,0.05886375159025192,0.10189960151910782,0.12007829546928406,0.054495107382535934,0.028055464848876
OASL,0.034117790857433446,36,-0.02088674157857895,0.12264727056026459,-0.03134060278534889,-0.054248396307229996,-0.04693488031625748,0.0247604139149189,0.2377641648054123,0.14969179034233093,0.12294892966747284,0.25316864252090454,0.07418297976255417,0.1439492404460907,-0.1100335568189621,0.025871597230434418,-0.059551872313022614,-0.0452711284160614,0.0702684223651886,0.06557830423116684,0.0970555990934372,0.07299577444791794,0.02736687660217285,0.03841705620288849,0.05549350008368492,0.05812246724963188,-0.07194681465625763,-0.0769074335694313,-0.0063211205415427685,-0.06692381948232651,-0.0024324366822838783,0.02659560739994049,-0.011032135225832462,-0.02110174484550953,0.05445370450615883,0.0798332691192627,-0.002829373814165592,0.05483691766858101
OGFRL1,0.03320217115348593,36,0.03627169132232666,-0.08001258969306946,-0.022261129692196846,0.0005308517720550299,0.06598784774541855,-0.04073339328169823,0.08745628595352173,-0.09179355949163437,0.00010690072667784989,0.08018919825553894,-0.025682726874947548,-0.12222399562597275,-0.014758559875190258,0.14668861031532288,-0.0006836901302449405,0.0708913803100586,-0.006992286071181297,-0.039118506014347076,0.016061021015048027,0.04497646540403366,0.12914860248565674,0.05296192690730095,0.12598316371440887,0.07910678535699844,0.0523238442838192,0.01835150271654129,-0.006250437814742327,-0.009073247201740742,-0.00596203375607729,0.07591398060321808,0.05939382314682007,0.09945979714393616,0.1406402438879013,0.06051119044423103,0.1623363345861435,0.05553286895155907
OPTN,0.034744413815335266,36,-0.05620882287621498,0.03965580835938454,0.07527366280555725,-0.019140340387821198,0.006288824137300253,0.054762449115514755,0.08769521117210388,-0.07163386046886444,0.0018897925037890673,0.014628696255385876,0.13225029408931732,0.04752654209733009,-0.0649455264210701,0.0060052089393138885,-0.08344727009534836,0.07677639275789261,0.007753161247819662,-0.07642026245594025,0.10683375597000122,0.02271217107772827,0.09233861416578293,0.19142569601535797,0.1580483317375183,-0.03350672498345375,-0.000521751819178462,-0.007321283686906099,-0.05113348364830017,-0.029363855719566345,0.012976998463273048,0.02939213067293167,0.05402413010597229,0.17001275718212128,0.11195597797632217,0.1223994642496109,0.007201157044619322,0.11461485177278519
ORC2,0.016660447934150904,36,-0.040055565536022186,0.14256472885608673,-0.008655350655317307,0.06133696064352989,0.06244010850787163,-0.03885243088006973,-0.08991248160600662,-0.009942270815372467,0.01703609526157379,-0.09299011528491974,-8.45777103677392e-05,-0.09120797365903854,-0.09785137325525284,-0.026499567553400993,-0.010923899710178375,0.1336095780134201,0.1682816445827484,-0.024402432143688202,0.06178828328847885,-0.0014963673893362284,0.09924352914094925,0.05378439277410507,0.11707856506109238,0.012104512192308903,0.02231718599796295,-0.07542748749256134,0.002275304403156042,0.049780745059251785,-0.00926801934838295,0.02794700674712658,0.04533473774790764,0.03582467511296272,0.004396477248519659,0.018452713266015053,0.05900555104017258,0.022743243724107742
ORC6,0.06970746775752762,36,0.02914556860923767,0.12545111775398254,0.0893104076385498,0.009822697378695011,0.0031288950704038143,0.05151142179965973,0.05696487799286842,0.09515602141618729,0.07728797942399979,0.04033016785979271,0.199541836977005,0.11719663441181183,0.0743696391582489,0.0036913545336574316,0.11061407625675201,0.13736514747142792,-0.032095398753881454,0.05350656062364578,0.072733074426651,0.05317207798361778,0.11711975932121277,0.14755915105342865,-0.03714457154273987,0.1238691583275795,-0.07326638698577881,0.017572343349456787,-0.004727040883153677,0.050058189779520035,-0.002123061567544937,0.037287402898073196,0.21296153962612152,0.12175127863883972,0.025604603812098503,0.1269935965538025,0.15540175139904022,0.12234696745872498
OSBPL8,-0.015018620774854854,36,0.00518064433708787,0.12947018444538116,0.06361916661262512,-0.018717430531978607,-0.0017461301758885384,-0.058746110647916794,-0.12906990945339203,-0.21070554852485657,-0.08448898792266846,-0.038259077817201614,-0.09494037181138992,-0.21589995920658112,-0.03436921909451485,-0.024379273876547813,0.04172661900520325,0.022754289209842682,-0.044020406901836395,0.0891609638929367,0.023309657350182533,0.016260305419564247,-0.05345485359430313,0.11646895855665207,-0.03649742901325226,0.02438722737133503,-0.0014005607226863503,0.0003409591445233673,-0.03114289417862892,0.039452824741601944,0.0057502021081745625,0.027851464226841927,0.017466967925429344,-0.057348039001226425,-0.022071192041039467,-0.03427107259631157,0.0053285108879208565,0.022329173982143402
P4HA2,0.033457644917588264,36,0.10159054398536682,-0.006346508394926786,0.007767590694129467,0.04093080013990402,-0.014663998037576675,0.1093747541308403,0.030229909345507622,-0.01509082317352295,-0.01034634280949831,-0.07116734981536865,0.059271927922964096,-0.033879101276397705,0.10695760697126389,-0.04077856242656708,0.111222043633461,-0.009255191311240196,0.014709513634443283,-0.02463500387966633,0.018454592674970627,0.05826325714588165,-0.0211043581366539,0.15810254216194153,-0.026527879759669304,0.1745942234992981,-0.05174518749117851,-0.03273233771324158,-0.04598554968833923,-0.027811642736196518,0.10227873921394348,-0.027572767809033394,0.06582540273666382,0.1893998235464096,0.07587403804063797,0.0912177786231041,0.041687484830617905,0.10636524856090546
PAF1,0.03782948069339101,36,0.05051223561167717,0.03477994352579117,0.030473103746771812,-0.07348772138357162,-0.06186838075518608,-0.026087962090969086,0.018743716180324554,0.024546559900045395,0.10038083046674728,0.11930202692747116,0.04034764692187309,0.12071670591831207,-0.016237575560808182,0.2037408947944641,0.10290327668190002,0.05385205149650574,0.1447221040725708,0.06660038232803345,0.015261477790772915,0.11402862519025803,0.004960728343576193,-0.09642307460308075,0.07109222561120987,0.037047307938337326,-0.0018022380536422133,0.05032224580645561,0.02284678816795349,-0.05029972270131111,0.033543288707733154,-0.030290402472019196,0.005166289396584034,-0.0071062310598790646,0.11247000098228455,0.042950339615345,0.07340741157531738,0.030746405944228172
PAFAH1B3,0.09914939069413878,36,-0.01780014857649803,0.1212300956249237,0.10486891120672226,0.04855780303478241,-0.012609229423105717,0.04498865455389023,0.1595533937215805,0.23672300577163696,0.20829634368419647,0.3521187901496887,0.2093495875597,0.24347956478595734,0.16489598155021667,0.15819165110588074,0.01077378261834383,0.22763866186141968,0.12516644597053528,0.0001754053373588249,0.06964023411273956,0.11489904671907425,0.110666923224926,0.10681276023387909,0.06919824331998825,0.15628215670585632,-0.06292562931776047,-0.010532109066843987,-0.06643285602331161,0.009555106051266193,-0.014454887248575687,-0.06120443344116211,0.13065993785858154,0.1885540932416916,0.13547512888908386,0.12348312884569168,0.06932608783245087,0.11477643251419067
PAQR4,0.1089873055051511,36,0.06811988353729248,0.07779116928577423,0.16726092994213104,0.15682096779346466,0.031992554664611816,0.10941381007432938,0.21365973353385925,0.14438727498054504,0.17110635340213776,0.13603784143924713,0.21347759664058685,0.1854037195444107,0.20666898787021637,0.13600394129753113,0.24359409511089325,0.21095839142799377,9.567981032887474e-05,0.02849949337542057,0.1553950309753418,0.09811544418334961,0.03874325752258301,0.16883252561092377,0.17695151269435883,0.10346255451440811,0.017357926815748215,-0.023186614736914635,-0.12131317704916,-0.03511035069823265,0.015756499022245407,0.03590664640069008,0.18391864001750946,0.21886149048805237,0.14633296430110931,0.10852828621864319,0.05911692604422569,0.07458101212978363
PARN,0.03172045531229944,36,-0.00792103074491024,0.015016531571745872,0.04617171734571457,0.07696859538555145,0.042412448674440384,-0.001040014554746449,-0.007912753149867058,0.0810660645365715,0.006461620796471834,0.03794937580823898,0.06235191971063614,-0.10396938771009445,0.04606013000011444,-0.09599543362855911,0.18648812174797058,0.07072461396455765,0.08610935509204865,0.051568884402513504,0.011508115567266941,0.07626736164093018,0.0028450789395719767,0.02929140441119671,0.02327832579612732,0.058158379048109055,0.1126435399055481,0.04010699689388275,-0.021846242249011993,-0.02110290341079235,-0.003879551775753498,-0.03734154626727104,0.09073615819215775,0.09675319492816925,0.0256707314401865,0.05878724530339241,0.015877462923526764,-0.008328119292855263
PCCB,0.11249362661813696,36,0.11516637355089188,0.09626423567533493,0.12839138507843018,0.21325944364070892,0.08943033218383789,0.09362665563821793,0.1531262844800949,0.2520878314971924,0.17794811725616455,0.20425106585025787,0.12033459544181824,0.24036486446857452,0.11985669285058975,0.09296707808971405,0.08297134935855865,0.16160325706005096,0.022985633462667465,0.17705456912517548,0.24950025975704193,0.14421281218528748,0.1541268676519394,0.11620398610830307,0.07673411071300507,0.1527063399553299,-0.07482727617025375,0.015795547515153885,0.029948536306619644,-0.03481350094079971,0.0405951552093029,0.022249547764658928,0.04260003939270973,0.16275833547115326,0.08049040287733078,0.19695711135864258,0.09105955064296722,0.04178296774625778
