gene,pcc,n_units,pcc_fold00_A,pcc_fold01_B,pcc_fold02_C,pcc_fold03_D,pcc_fold04_E,pcc_fold05_F,pcc_fold06_G,pcc_fold07_H
GBP5,0.021744346544437576,8,0.00036839029053226113,0.09005314111709595,-0.031308360397815704,0.005128050688654184,-0.006188232451677322,0.04516204819083214,-0.011824328452348709,0.08256406337022781
GEMIN4,0.0736804457847029,8,0.03590016067028046,0.12575581669807434,0.1132475882768631,0.1340750902891159,0.029401632025837898,0.016468070447444916,0.04406127333641052,0.09053393453359604
GLCCI1,0.07530573953408748,8,-0.024573855102062225,0.21110358834266663,0.10564272105693817,0.06666863709688187,-0.013012035749852657,0.059963494539260864,0.0867004469037056,0.10995291918516159
GLG1,0.07896783901378512,8,0.023284588009119034,0.12213890999555588,0.1611434817314148,0.05346085503697395,0.012257702648639679,-0.02253090962767601,0.1818675845861435,0.10012049973011017
GLTSCR2,-0.01355553639587015,8,0.02553996816277504,-0.13392190635204315,-0.03621448948979378,0.11238732933998108,-0.014902332797646523,0.01279442012310028,-0.08352362364530563,0.009396343491971493
GMFG,0.06636847846675664,8,-0.01268143393099308,0.2165749967098236,0.05913199856877327,0.042697541415691376,0.008649385534226894,0.036407746374607086,0.07846739143133163,0.10170020163059235
GMPPA,0.10676492948550731,8,-0.022600753232836723,0.2731335759162903,0.15949387848377228,0.10663013160228729,-0.010981467552483082,-0.048220474272966385,0.21278563141822815,0.18387891352176666
GNAI2,0.023552613478386775,8,0.002753711538389325,-0.08086109906435013,0.0761750265955925,-0.05900716409087181,0.031811121851205826,-0.014694249257445335,0.12769858539104462,0.1045449748635292
GNAS,0.2989027027215343,8,0.24221959710121155,0.46286553144454956,0.3499700725078583,0.3849831819534302,0.0034944505896419287,0.17271000146865845,0.347290962934494,0.4276878237724304
GNL2,0.1581913610571064,8,0.13846804201602936,0.30661749839782715,0.1797207146883011,0.21807938814163208,-0.007530681323260069,0.05521967634558678,0.20382867753505707,0.1711275726556778
GPR108,0.05533363192807883,8,0.03920786455273628,0.09316758066415787,0.07935923337936401,0.03966425359249115,-0.0193066094070673,-0.010042439214885235,0.12468019872903824,0.09593897312879562
GPR160,0.10622414806857705,8,0.09070751816034317,0.21926316618919373,0.15049074590206146,0.18428604304790497,-0.0610957108438015,0.05080302804708481,0.1519894301891327,0.06334896385669708
GPRC5A,0.07830272451974452,8,0.01761782355606556,0.04341777786612511,0.18056060373783112,0.2308097779750824,-0.029515814036130905,-0.019994091242551804,0.14824989438056946,0.055275823920965195
GPS1,0.06667783029843122,8,0.012859641574323177,0.19468359649181366,0.10747459530830383,0.09478718787431717,-0.019989116117358208,-0.08532093465328217,0.09420587122440338,0.1347218006849289
GPSM1,0.06447397393640131,8,0.022008245810866356,0.08007986098527908,0.0769457072019577,0.13640572130680084,-0.008789741434156895,0.007905429229140282,0.10175032168626785,0.09948624670505524
GPX3,0.02637382340617478,8,0.04836365208029747,0.01925041899085045,0.046101875603199005,0.03651994466781616,0.020391734316945076,0.04201719909906387,0.07937805354595184,-0.08103229105472565
GRB7,0.20956397848203778,8,0.19724786281585693,0.3314262926578522,0.19780339300632477,0.32468968629837036,0.0227997787296772,0.06554543972015381,0.27110567688941956,0.26589369773864746
GRK3,0.045725852440227754,8,0.02878222055733204,0.1547444760799408,-0.047264114022254944,0.03281877189874649,0.0010531531879678369,0.01409453246742487,0.06777504086494446,0.11380273848772049
GSK3A,0.1305200788192451,8,0.07683642208576202,0.24519158899784088,0.16144387423992157,0.11010254174470901,-0.0222336258739233,0.01632627286016941,0.18899193406105042,0.2675016224384308
GSTM3,0.015874445787630975,8,0.009209404699504375,0.037641484290361404,0.06300285458564758,0.030862631276249886,-0.03233129158616066,0.016701215878129005,0.03559485450387001,-0.0336855873465538
GYPC,-0.02142088720574975,8,-0.05518443509936333,-0.07655850052833557,-0.03349209949374199,-0.027968773618340492,-0.028583696112036705,-0.007316930685192347,0.004065821412950754,0.053671516478061676
HAGHL,0.08115659543545917,8,-0.016210446134209633,0.2400789111852646,0.06790395081043243,0.09631789475679398,0.005092612002044916,-0.009993663057684898,0.143858402967453,0.12220510095357895
HCFC1R1,0.057597786420956254,8,0.03497675806283951,-0.03997382894158363,0.11308342218399048,0.051441192626953125,-0.023666875436902046,-0.05583035200834274,0.25752660632133484,0.1232253685593605
HCST,0.05227770924102515,8,-0.06420448422431946,0.21196699142456055,0.11904000490903854,0.034033097326755524,0.00838193204253912,-0.00871955044567585,0.023683669045567513,0.09404001384973526
HDAC5,0.05469440866727382,8,0.028619451448321342,0.12343376874923706,-0.02450438030064106,0.09762311726808548,0.009637010283768177,-0.03973650932312012,0.11000853776931763,0.13247427344322205
HDAC6,0.06035322096431628,8,0.007171364966779947,0.1398831456899643,0.10284373164176941,0.06719805300235748,0.024179400876164436,-0.025392301380634308,0.07660064846277237,0.0903417244553566
HELZ2,0.07730176614131778,8,0.02969452738761902,0.1539783775806427,0.12793110311031342,0.08075785636901855,-0.007583783008158207,0.03371341899037361,0.09204120188951492,0.10788142681121826
HES1,0.1323758796788752,8,0.1385590136051178,0.11162322014570236,0.23431356251239777,0.173366978764534,-0.03734050318598747,0.09473847597837448,0.2616643011569977,0.08208198845386505
HLA-B,0.08005921496078372,8,-0.11369668692350388,0.3430515229701996,0.09463261812925339,-0.016950996592640877,-0.020178619772195816,-0.025299450382590294,0.11236473172903061,0.26655060052871704
HLA-DMA,0.009134453139267862,8,-0.06415026634931564,0.1297181397676468,-0.03899022936820984,-0.009767587296664715,-0.04428592696785927,-0.017095420509576797,0.01929612271487713,0.09835079312324524
HLA-DMB,0.05774915486108512,8,-0.03823738545179367,0.19236211478710175,0.008095351047813892,0.06513156741857529,-0.007945457473397255,-0.05020778253674507,0.10625036805868149,0.18654446303844452
HLA-DOA,0.07479473762214184,8,0.027377450838685036,0.2734244465827942,0.04511576145887375,0.02029857598245144,-0.008212367072701454,0.01772107370197773,0.07424546778202057,0.14838749170303345
HLA-DPA1,0.10518206097185612,8,-0.052287109196186066,0.3041123151779175,0.04979124665260315,0.07697255164384842,0.05614936351776123,0.02681390941143036,0.13092714548110962,0.24897706508636475
HLA-DPB1,0.030301846098154783,8,-0.03009861335158348,-0.007995661348104477,0.05364781618118286,0.04460069537162781,-0.03568658605217934,-0.05027994513511658,0.09186495095491409,0.17636211216449738
HLA-DRA,0.14997173368465155,8,-0.012813178822398186,0.3878372013568878,0.08506206423044205,0.11028941720724106,0.01003174763172865,0.02747097797691822,0.1734706461429596,0.4184249937534332
HLA-DRB1,0.08701115018629935,8,0.0016220294637605548,0.2388879656791687,0.06499852240085602,0.06570248305797577,-0.035279612988233566,-0.04902373626828194,0.1906828135251999,0.21849873661994934
HMGB2,0.15270249056629837,8,0.1399787813425064,0.19170399010181427,0.16660964488983154,0.3130325675010681,-0.024193821474909782,0.05706110969185829,0.1558808535337448,0.22154679894447327
HNRNPUL2,0.18675314862048253,8,0.09505358338356018,0.33680295944213867,0.2211919128894806,0.26376327872276306,0.029892466962337494,-0.007725630421191454,0.26727136969566345,0.2877752482891083
HOOK3,0.0013428023376036435,8,0.0022580025251954794,-0.004896032158285379,-0.01427928265184164,-0.02029111236333847,-0.03048015758395195,0.037318866699934006,0.05852290615439415,-0.017410771921277046
HPS6,0.03701907623326406,8,0.023980364203453064,0.0741124078631401,0.10464650392532349,0.02482539229094982,0.0024476386606693268,0.002291653770953417,0.008585040457546711,0.05526360869407654
HSD17B1,0.022747453534975648,8,0.015593692660331726,0.009708893485367298,-0.023147426545619965,0.060966748744249344,-0.027918094769120216,0.011555134318768978,0.10604453086853027,0.029176149517297745
HSPA4,0.09038073812553193,8,0.03941565752029419,0.2453823685646057,0.16671797633171082,0.08248455822467804,0.0012886569602414966,-0.05633009970188141,0.13092203438282013,0.1131647527217865
HSPB1,0.1282632682705298,8,-0.010949079878628254,0.24435414373874664,0.15006476640701294,0.21617911756038666,-0.03962079435586929,0.02523566223680973,0.20715880393981934,0.2336835265159607
HSPB11,0.1251913384476211,8,0.07760341465473175,0.29135385155677795,0.1130637526512146,0.12888476252555847,-0.0005659826565533876,0.05407673865556717,0.20560723543167114,0.13150693476200104
HYI,0.019333664560690522,8,0.011773625388741493,-0.06779506802558899,0.100725457072258,0.05477489158511162,-0.025142250582575798,-0.020999424159526825,0.09246551245450974,0.008866572752594948
IDH3G,0.05624953017104417,8,0.004074764437973499,0.18656834959983826,0.0789882019162178,0.0822991281747818,-0.03216421976685524,-0.042750824242830276,0.11960741132497787,0.05337342992424965
IDUA,0.03699495946057141,8,-0.01512190606445074,0.10501530766487122,0.03951667249202728,0.07312227785587311,0.00628513190895319,-0.052498698234558105,0.07546420395374298,0.06417668610811234
IER5L,0.03509570111054927,8,0.06405070424079895,0.016861869022250175,0.06268367171287537,0.11443980783224106,0.018675321713089943,-0.0346563421189785,0.00947882141917944,0.029231755062937737
IFI27,0.08248634962365031,8,-0.05290881171822548,0.31584927439689636,0.24410605430603027,0.041584327816963196,0.04204251617193222,-0.06792879849672318,-0.05299463868141174,0.19014087319374084
IFI27L1,0.039270258974283934,8,-0.015406507067382336,0.16098268330097198,0.06207366660237312,0.05122440680861473,-0.007584354840219021,-0.03794572874903679,0.022280508652329445,0.07853739708662033
IFI44L,-0.03728828800376505,8,0.009151640348136425,-0.006487023085355759,-0.07240545749664307,-0.03464770317077637,-0.017082946375012398,-0.0383121594786644,-0.09686381369829178,-0.04165884107351303
IGFBP2,0.0912058837711811,8,0.006754493340849876,0.17954827845096588,0.15525683760643005,0.15311019122600555,-0.03169950470328331,0.02062091790139675,0.08593970537185669,0.16011615097522736
IGFBP4,0.014432667521759868,8,0.18124103546142578,-0.22440728545188904,0.05878223478794098,0.04323404282331467,0.02053375355899334,0.08097831904888153,0.06873297691345215,-0.11363373696804047
IGHA1,0.13854883797466755,8,0.1723085194826126,0.21698454022407532,0.21167044341564178,0.1895160675048828,-0.13333436846733093,0.04012003540992737,0.16429586708545685,0.24682959914207458
IGHG3,-0.06994541361927986,8,-0.12332139909267426,0.07830117642879486,-0.07300584018230438,-0.1289806365966797,0.08123372495174408,-0.18167263269424438,-0.09015863388776779,-0.12195906788110733
IGHG4,-0.052465933084022254,8,-0.034892488270998,-0.00408919109031558,0.09152942150831223,0.027237100526690483,0.08790356665849686,0.02469596266746521,-0.26138532161712646,-0.35072651505470276
IGHM,-0.021167516708374023,8,-0.11496655642986298,0.1025872528553009,-0.14135059714317322,-0.14476878941059113,0.10367804765701294,-0.10383794456720352,0.012799397110939026,0.11651905626058578
IGKC,-0.09058049879968166,8,-0.13774408400058746,-0.037226755172014236,-0.12517045438289642,-0.09707099944353104,0.09371130913496017,0.0598553903400898,-0.15832960605621338,-0.32266879081726074
IGLC2,-0.10871162568219006,8,-0.1367865651845932,-0.03651290759444237,-0.0163018386811018,-0.06888888031244278,0.056596748530864716,-0.1949533075094223,-0.2561838924884796,-0.21666236221790314
IGLC3,-0.05115904443664476,8,-0.09631837159395218,0.0989265963435173,0.03785967454314232,-0.13952608406543732,-0.09494685381650925,-0.13762922585010529,0.003957896027714014,-0.08159598708152771
IGLC7,0.006633671931922436,8,-0.004189757164567709,-0.01983415149152279,0.06440257281064987,0.05653650313615799,0.033461831510066986,-0.06648584455251694,0.004597047809511423,-0.01541882660239935
IKZF3,0.0764025489334017,8,0.04560838267207146,0.1326788365840912,0.20860879123210907,0.0412234365940094,0.019888371229171753,0.04343419894576073,0.02760973758995533,0.09216863662004471
IL10RA,0.06653909409214975,8,0.0008390173898078501,0.2524263262748718,0.025740494951605797,0.026361186057329178,0.03571072220802307,-0.01402362436056137,0.04941745847463608,0.1558411717414856
ILKAP,0.05407399288378656,8,0.04736914858222008,0.12470479309558868,0.05327746644616127,0.059328362345695496,-0.04318588599562645,-0.02643069438636303,0.08366196602582932,0.1338667869567871
INAFM1,-0.01376145868562162,8,-0.01480901800096035,-0.055713165551424026,-0.002428806619718671,0.0012548745144158602,0.052591707557439804,-0.08712267875671387,0.01662464626133442,-0.020489228889346123
INPP4B,0.022451749013271183,8,0.01550027821213007,0.03209009766578674,0.03785572201013565,0.049390893429517746,-0.03367215022444725,-0.0021235565654933453,0.02945679984986782,0.05111590772867203
INPP5D,0.0649630781263113,8,-0.043251264840364456,0.16299277544021606,0.03260962292551994,0.045237939804792404,0.04464717209339142,0.03510333225131035,0.07290416955947876,0.16946087777614594
INPP5J,0.06813319935463369,8,0.07064291089773178,0.18524430692195892,0.039867330342531204,0.08078762143850327,0.023817840963602066,0.015895290300250053,0.032257355749607086,0.09655293822288513
INTS8,0.14457875164225698,8,0.10668961703777313,0.2875632047653198,0.1902015507221222,0.2549525499343872,-0.03973555937409401,0.07231585681438446,0.16339178383350372,0.12125100940465927
ISG15,0.0007044093799777329,8,0.047598131000995636,0.10219314694404602,0.005105327349156141,-0.08645346760749817,-0.03575649484992027,-0.007300461642444134,-0.0392734557390213,0.019522549584507942
ISLR,-0.025021537960128626,8,-0.00037812997470609844,-0.11444437503814697,0.009706812910735607,0.02018418349325657,0.0063443430699408054,-0.04016721248626709,-0.0367235392332077,-0.044694386422634125
ITGA5,0.05524700367823243,8,0.02025245875120163,0.09828031808137894,0.03294980898499489,0.07573436945676804,-0.018115049228072166,-0.021146642044186592,0.1329631209373474,0.12105764448642731
ITGB4,0.07948114862665534,8,0.04400371015071869,0.05846047401428223,0.1430332362651825,0.131808802485466,-0.02693963795900345,0.05845462903380394,0.083689846098423,0.1433381289243698
ITGB6,0.2125506981392391,8,0.07736186683177948,0.13480928540229797,0.3024599552154541,0.35670244693756104,0.004982563201338053,0.15826478600502014,0.30146053433418274,0.3643641471862793
ITSN1,0.005295618553645909,8,0.02618211694061756,-0.051928021013736725,0.01004756335169077,-0.0295006912201643,0.014636220410466194,0.042820874601602554,0.04764982685446739,-0.017542941495776176
JAG2,0.07171968498732895,8,0.004177715629339218,0.14672264456748962,-0.026356782764196396,0.1364370435476303,0.022000707685947418,-0.0066832127049565315,0.13972564041614532,0.1577337235212326
JAK1,0.0582201054203324,8,0.008635709062218666,-0.016610626131296158,0.13056637346744537,0.06410130113363266,-0.004646413493901491,-0.03388547524809837,0.22769056260585785,0.08990941196680069
JAK3,0.06783900910522789,8,-0.063425712287426,0.21917296946048737,0.05373033881187439,0.041186898946762085,0.014156862162053585,-0.009724564850330353,0.06214122101664543,0.2254740595817566
JCHAIN,-0.050220157427247614,8,0.028776319697499275,-0.11899753659963608,-0.005212075542658567,-0.017679190263152122,0.019272232428193092,-0.014805400744080544,-0.0671004131436348,-0.22601519525051117
JMJD6,0.09993532649241388,8,0.07241395860910416,0.16752028465270996,0.130553737282753,0.17536112666130066,0.04865304008126259,-0.026588095352053642,0.1370195597410202,0.09454900026321411
KAT6B,0.02167390109389089,8,0.026984458789229393,0.053668659180402756,0.03389013931155205,0.06335670500993729,-0.0014228236395865679,-0.014640281908214092,-0.009962196461856365,0.021516548469662666
KATNA1,0.07487669913098216,8,0.054335907101631165,0.17961299419403076,0.025825411081314087,0.048062585294246674,0.03547694906592369,0.036283060908317566,0.07621213048696518,0.14320455491542816
KCNAB2,0.050730392220430076,8,0.012732517905533314,0.15179291367530823,-0.008012630976736546,0.052262503653764725,0.033502984791994095,-0.004779302515089512,0.052460070699453354,0.11588408052921295
KCTD10,0.10630052473425167,8,0.05945630371570587,0.23163293302059174,0.15125854313373566,0.16561156511306763,-0.030026130378246307,-0.0009034401155076921,0.12552683055400848,0.14784759283065796
KDM4B,0.15452794078737497,8,0.08194000273942947,0.31619593501091003,0.24885909259319305,0.19426853954792023,0.0427883081138134,0.016385596245527267,0.12265018373727798,0.21313586831092834
KIAA0895L,0.0986863300204277,8,0.04593788832426071,0.20369486510753632,0.12492834776639938,0.1310151368379593,0.0285539161413908,0.013421798124909401,0.10294390469789505,0.13899478316307068
KIAA1211L,0.027834696986246854,8,0.04365893825888634,0.04570077732205391,0.04766383394598961,0.06460997462272644,-0.012022042647004128,-0.020635362714529037,0.005893439520150423,0.04780801758170128
KIAA1217,0.04529962144442834,8,0.027918865904211998,-0.09026653319597244,0.038404107093811035,0.07945618033409119,-0.0032409809064120054,-0.026819128543138504,0.1627206802368164,0.17422378063201904
KIAA1468,0.05777245264471276,8,0.0519745871424675,0.029593655839562416,0.11943990737199783,0.07185029238462448,0.00030011817580088973,0.016024300828576088,0.07869203388690948,0.09430472552776337
KIAA1715,0.09325522498693317,8,0.05926632136106491,0.14666886627674103,0.1880677193403244,0.10531587153673172,-0.010277719236910343,0.03423459455370903,0.13281671702861786,0.08994942903518677
KIF13B,0.06544041534652933,8,0.037907183170318604,0.12389860302209854,0.1231013834476471,0.06352555751800537,-0.005262736696749926,0.009679403156042099,0.07113108038902283,0.09954284876585007
KIF2C,0.04370293125975877,8,0.03782689571380615,0.10385201126337051,0.024322951212525368,0.03925823047757149,0.03716771677136421,0.00559528823941946,0.050311096012592316,0.051289260387420654
KLF9,0.03950525401160121,8,0.06129826232790947,0.11664586514234543,0.05062790587544441,0.08359429985284805,-0.030077939853072166,-0.03075551614165306,0.007123569026589394,0.05758558586239815
KMT2B,0.15922359889373183,8,0.07070671021938324,0.3298475444316864,0.1841111034154892,0.13445442914962769,0.026261989027261734,0.03884134441614151,0.2081262767314911,0.2814393937587738
KMT2E,-0.02094102738192305,8,0.04633571580052376,-0.051210418343544006,-0.004008993972092867,0.04873521998524666,-0.00774789322167635,-0.021977657452225685,-0.031897589564323425,-0.14575660228729248
KPNB1,0.08698933433333877,8,0.06045632064342499,0.15578444302082062,0.1264832317829132,0.09073801338672638,0.013204894959926605,0.0016511493595317006,0.11504967510700226,0.13254694640636444
KRAS,0.049074226059019566,8,0.07214000076055527,-0.09983266890048981,0.12190502136945724,0.110677570104599,-0.04402516782283783,0.014794975519180298,0.11530844867229462,0.10162562876939774
KRT10,0.1187165027949959,8,0.053499236702919006,0.27587375044822693,0.15651912987232208,0.16668668389320374,-0.031381480395793915,0.011299783363938332,0.12563957273960114,0.19159534573554993
KRT14,-0.02396010576436917,6,-0.045610226690769196,-0.06424766778945923,,,-0.011197802610695362,-0.0053229304030537605,0.020075269043445587,-0.03745727613568306
KRT17,-0.013567518879426643,8,-0.026565542444586754,-0.0015463805757462978,-0.002914815442636609,-0.034056443721055984,-0.04099232330918312,0.02376888133585453,0.001282871700823307,-0.027516398578882217
KRT5,-0.004471267107874155,8,0.005239125341176987,0.07129090279340744,-0.034888312220573425,-0.020817672833800316,0.022684646770358086,-0.024331077933311462,-0.02787940390408039,-0.02706834487617016
KRT8,0.126729420007905,8,0.037120092660188675,0.21706198155879974,0.17853988707065582,0.14974237978458405,-0.06391787528991699,-0.002374231116846204,0.22652782499790192,0.2711353003978729
KRT86,0.02096546342363581,8,0.017051173374056816,-0.03852469101548195,0.027348605915904045,0.05049234628677368,0.021102821454405785,-0.005227020476013422,0.027659639716148376,0.06782083213329315
LAMB2,0.0767188771860674,8,0.022334596142172813,0.12306786328554153,0.015813592821359634,0.08470018953084946,0.013630996458232403,-0.04350478574633598,0.16014713048934937,0.23756143450737
LAMTOR2,0.1123227458447218,8,0.018083199858665466,0.2865975499153137,0.16511046886444092,0.18313966691493988,-0.046650588512420654,-0.07277446985244751,0.2224268913269043,0.14264924824237823
LANCL1,0.024483515648171306,8,0.044356267899274826,-0.11043461412191391,0.02093544416129589,0.05416169390082359,0.013314954936504364,-0.018622860312461853,0.10895541310310364,0.0832018256187439
LARP1B,0.05297226784750819,8,0.04910533130168915,0.1810031682252884,0.07956095039844513,0.03983362019062042,-0.035522717982530594,0.009087294340133667,0.03125181794166565,0.06945867836475372
LARP7,0.04535660718102008,8,0.021866988390684128,0.065188929438591,0.06318198144435883,0.04821222648024559,-0.011581693775951862,0.030193684622645378,0.07475197315216064,0.07103876769542694
LCK,0.03861270332708955,8,-0.041833627969026566,0.1694040447473526,-0.007592589594423771,0.0364796482026577,-0.010098333470523357,-0.018996842205524445,0.08699073642492294,0.09454859048128128
LCP1,0.09638508228817955,8,-0.06901338696479797,0.1968839019536972,0.2700518071651459,0.045671164989471436,0.022116675972938538,0.003625073004513979,0.0727454349398613,0.22899998724460602
LGALS1,0.021288743417244405,8,0.004060870967805386,-0.11889470368623734,0.04422752559185028,0.13934768736362457,0.002337238285690546,0.06348676234483719,-0.024900224059820175,0.06064479053020477
LIMCH1,0.06132396828616038,8,0.030896984040737152,0.03730377182364464,0.14992207288742065,0.13634538650512695,-0.01584473066031933,0.004048346076160669,0.07757849246263504,0.07034142315387726
LIMK1,0.098227045731619,8,0.022034473717212677,0.16484200954437256,0.1126636490225792,0.18068718910217285,-0.01939542032778263,-0.02841956540942192,0.18529941141605377,0.1681046187877655
LINC00176,0.04435275384457782,8,-0.012472622096538544,0.11960627138614655,0.07020255923271179,0.07664263248443604,-0.030094727873802185,-0.005498760845512152,0.05613313615322113,0.08030354231595993
LINGO1,0.05271055462071672,8,0.018592718988656998,0.0402771532535553,0.04163464903831482,0.10900970548391342,0.007318854797631502,0.04663680121302605,0.09778707474470139,0.060427479445934296
LLGL1,0.03949381073471159,8,0.01650972291827202,0.04529878869652748,0.052589140832424164,0.09678961336612701,-0.011839200742542744,-0.02527659758925438,0.08250992000102997,0.05936909839510918
LMF1,0.04166102589806542,8,0.041136082261800766,0.09480172395706177,0.06013515964150429,0.017190590500831604,-0.007408470381051302,-0.024865224957466125,0.08827993273735046,0.06401841342449188
LMNA,-0.02617299269331852,8,0.03256344050168991,-0.06980160623788834,0.0006424604798667133,0.06444701552391052,-0.0437086820602417,0.04230324178934097,-0.17437969148159027,-0.06145012006163597
LRRC8A,0.06925806705839932,8,0.03016190230846405,0.08347298949956894,0.14205637574195862,0.09684807062149048,-0.015192022547125816,0.0365489237010479,0.05305023118853569,0.1271180659532547
LRWD1,0.06556474522221833,8,0.02330861985683441,0.154222309589386,0.06456424295902252,0.16691261529922485,-0.0205196812748909,0.012766091153025627,0.01192388217896223,0.11133988201618195
LST1,-0.002296198421390727,8,-0.015482994727790356,-0.08755281567573547,0.04035744071006775,-0.023234814405441284,0.02768293023109436,-0.0037121905479580164,0.00344934593886137,0.04012351110577583
LTB4R,0.11927485466003418,8,0.052129872143268585,0.18025600910186768,0.1884368658065796,0.16680306196212769,0.05011921748518944,0.049456480890512466,0.08489123731851578,0.18210609257221222
LTBP3,0.018341058894293383,8,-0.03072359412908554,-0.0018873268272727728,0.011251715943217278,-0.0237259641289711,-0.04447171837091446,-0.05816519260406494,0.15909871459007263,0.13535183668136597
LTF,0.07169957421137951,8,-0.02624933421611786,0.08791600912809372,-0.02514791302382946,0.11385247856378555,0.02227390930056572,-0.0035789620596915483,0.2011924833059311,0.2033379226922989
LUC7L,0.10951301976456307,8,0.07657567411661148,0.20769663155078888,0.13627856969833374,0.11817717552185059,0.0037583603989332914,0.04015359282493591,0.09949612617492676,0.1939680278301239
LUC7L3,0.15202238387428224,8,0.04576267674565315,0.23721463978290558,0.15539731085300446,0.2168758362531662,-0.01968148909509182,0.1648676097393036,0.1688898652791977,0.24685262143611908
LUM,0.042569761630147696,8,-0.037739526480436325,-0.2944183051586151,0.07625994086265564,0.1717705875635147,-0.07671677321195602,0.09478770196437836,0.21094928681850433,0.195665180683136
LYL1,0.009651726461015642,8,-0.009192910976707935,0.07353002578020096,-0.015178628265857697,-0.013898048549890518,-0.0552227683365345,-0.02665938250720501,0.027416890487074852,0.09641863405704498
MAGEF1,0.1674279512371868,8,0.06927895545959473,0.26661360263824463,0.2728416919708252,0.2822645604610443,-0.02765672095119953,0.07061152160167694,0.1720132827758789,0.23345671594142914
MAGI1,0.018471907824277878,8,0.0469660721719265,0.01486669946461916,0.06536363810300827,0.038924966007471085,0.017399167641997337,-0.009062716737389565,-0.02431005984544754,-0.002372504211962223
MAGOHB,0.06660117418505251,8,0.060402628034353256,0.08774678409099579,0.1424473226070404,0.09831660985946655,-0.040885478258132935,0.005710890516638756,0.0548056960105896,0.12426494061946869
MAP1S,0.05907609546557069,8,0.029737036675214767,0.18956519663333893,0.10432767868041992,0.04192810878157616,-0.030149973928928375,-0.04757682606577873,0.0454070121049881,0.13937053084373474
MAP3K14,0.030243158762459643,8,-0.020272793248295784,0.08497489243745804,-0.001109327538870275,0.0552438460290432,0.012590139172971249,-0.02396124042570591,0.08138374239206314,0.05309601128101349
MAP3K6,0.06516051951621193,8,-0.002074136398732662,0.21354268491268158,0.05332310125231743,0.05489666014909744,-0.00029021536465734243,-0.021836843341588974,0.13975229859352112,0.08397060632705688
MAP4K2,0.04057322535663843,8,-0.028484072536230087,0.054298557341098785,0.005370374768972397,0.08628250658512115,-0.02999061346054077,0.011971741914749146,0.12412087619304657,0.10101643204689026
MAPK9,0.06048354087397456,8,0.020628470927476883,0.15212713181972504,0.13136687874794006,0.06349775195121765,-0.03237997367978096,0.027512896806001663,0.042015187442302704,0.07909998297691345
MAPKAPK5,0.0945928692817688,8,0.05421535298228264,0.212441086769104,0.13225530087947845,0.11523272097110748,-0.013054944574832916,0.024092387408018112,0.07965618371963501,0.1519048660993576
MAPT,0.005692568025551736,8,0.018200810998678207,-0.008724462240934372,-0.01795751415193081,-0.006038762629032135,0.014401155523955822,0.014753640629351139,0.011417598463594913,0.019488077610731125
MARS,0.1235966581152752,8,0.07130782306194305,0.23957477509975433,0.16650356352329254,0.21279975771903992,-0.03535710647702217,-0.009105640463531017,0.14221760630607605,0.20083248615264893
MAVS,0.07086669350974262,8,0.043293554335832596,0.15211273729801178,0.12982511520385742,0.09361138939857483,-0.06717082858085632,-0.028191475197672844,0.10553163290023804,0.13792142271995544
MCTS1,0.09076484921388328,8,0.0631282702088356,0.22360128164291382,0.1020413264632225,0.18529047071933746,-0.021520700305700302,-0.015944665297865868,0.09207487851381302,0.09744793176651001
MDM2,0.10338721366133541,8,0.08112068474292755,0.191049724817276,0.14616422355175018,0.12773318588733673,-0.005095631815493107,0.0398545078933239,0.10419999063014984,0.14207102358341217
MED13L,0.07540210858132923,8,-0.0008579410496167839,0.16803260147571564,0.08149125427007675,0.09229982644319534,0.015436390414834023,0.029271790757775307,0.09989917278289795,0.11764377355575562
MED25,0.10893365907031693,8,0.062066059559583664,0.14218562841415405,0.1753101348876953,0.1642320603132248,0.0004216477682348341,-0.0004830086254514754,0.16563867032527924,0.16209807991981506
MELK,0.05036751239094883,8,-0.004140208475291729,0.15619464218616486,0.06016669049859047,0.05247517302632332,-0.04347332566976547,0.03538315370678902,0.08479824662208557,0.061535727232694626
MEN1,0.043479192652739584,8,0.0024750279262661934,0.07993067055940628,0.07612527161836624,0.04879095405340195,-0.03767364099621773,-0.017149005085229874,0.10224232077598572,0.0930919423699379
METTL12,0.0022615689085796475,8,-0.017616132274270058,-0.12268436700105667,0.03710825741291046,0.07459808140993118,0.009597939439117908,-0.04227085039019585,0.06624331325292587,0.01311630941927433
METTL16,0.05927772563882172,8,0.03810097649693489,0.11902657151222229,0.05986103042960167,0.06460350006818771,0.04977190122008324,-0.009859064593911171,0.063890241086483,0.08882664889097214
MFAP4,-0.019309214665554464,8,0.05324012041091919,-0.0029114033095538616,-0.046090997755527496,-0.05188983678817749,-0.003353147767484188,-0.0164506733417511,0.003908555489033461,-0.09092633426189423
MFSD3,0.016231241927016526,8,0.022685345262289047,-0.030556218698620796,-0.016165703535079956,0.04873555153608322,-0.006871120538562536,0.024289479479193687,0.05171198770403862,0.036020614206790924
MFSD7,0.024139713088516146,8,0.006347836926579475,0.07703687250614166,0.05187242850661278,0.06164804473519325,-0.012078615836799145,-0.061748914420604706,0.004078944679349661,0.06596110761165619
MGMT,0.0632746540941298,8,0.03820614889264107,0.05513835698366165,0.11087028682231903,0.14812085032463074,0.037254031747579575,-0.02416400983929634,0.088466115295887,0.05230545252561569
